ID,GENRE,UR,ML,CR,MY,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
4643, Action|Adventure|Drama|Sci-Fi,16,76,2,2001,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4644, Comedy|Romance,1,81,2,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4645, Crime|Horror|Thriller,5,92,3,1997,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4646, Comedy|Drama,5,102,4,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4647, Drama,3,47,4,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4648, Crime|Mystery,5,89,1,2000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4649, Comedy,14,40,1,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4650, Thriller,1,102,1,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4651, Action,8,177,1,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4652, Comedy|Horror|Sci-Fi,8,132,1,1989,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4653, Adventure|Comedy,6,103,2,1989,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4654, Action|Drama,9,118,3,1989,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4655, Drama,11,91,3,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4656, Comedy,3,112,4,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4657, Comedy,19,129,3,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4658, Drama|Horror|Mystery|Thriller,1,143,1,1989,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
4659, Drama,15,112,4,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4660, Comedy,14,148,1,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4661, Crime|Drama|Thriller,17,173,4,1989,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4662, Comedy|Crime,8,86,4,1989,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4663, Comedy,1,127,1,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4664, Comedy|Romance,19,50,2,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4665, Horror,8,91,1,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4666, Comedy,9,90,2,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4667, Drama,3,90,2,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4668, Comedy|Drama|Romance,5,66,1,1988,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4669, Horror|Thriller,15,120,1,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4670, Horror|Thriller,12,76,1,1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4671, Drama,1,43,1,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4672, Comedy|Romance,17,165,5,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4673, Action|Comedy|Crime|Thriller,8,131,1,1989,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
4674, Drama,11,67,5,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4675, Action|Comedy,8,82,2,1989,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4676, Comedy,8,145,4,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4677, Comedy|Crime,1,117,3,1989,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4678, Comedy,19,150,1,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4679, Comedy,5,79,5,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4680, Comedy|Horror,11,89,3,1989,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4681, Comedy|Drama,9,97,5,1989,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4682, Action|Horror,9,113,3,1989,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4683, Adventure|Children|Comedy|Drama,13,116,2,1989,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4684, Comedy,14,34,1,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4685, Horror,16,40,2,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4686, Adventure|Comedy,3,30,1,1993,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4687, Comedy,18,109,3,1963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4688, Adventure|Drama,10,93,4,1991,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4689, Crime|Horror|Sci-Fi|Thriller,10,148,4,1971,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
4690, Crime|Musical,3,90,2,1984,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4691, Sci-Fi,1,103,3,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4692, Drama,9,84,1,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4693, Crime|Drama,3,81,3,1996,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4694, Drama,10,155,3,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4695, Crime|Drama,9,134,1,1978,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4696, Comedy,17,32,4,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4697, Comedy|Horror,15,100,2,1982,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4698, Comedy|Drama,7,80,3,1997,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4699, Drama|Romance|Thriller,5,90,5,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4700, Comedy,14,140,4,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4701, Action|Comedy,7,122,3,2001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4702, Comedy|Drama,6,78,2,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4703, Drama,4,179,2,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4704, Adventure|Comedy,4,159,2,1962,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4705, Comedy,3,120,3,1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4706, Comedy,18,62,5,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4707, Mystery|Thriller,13,103,1,1991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4708, Drama,16,116,5,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4709, Comedy|Musical|Western,8,111,4,1969,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4710, Drama|Western,4,150,4,1976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4711, Documentary,12,130,3,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4712, Drama,10,80,5,1970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4713, Drama|Sci-Fi,1,124,5,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4714, Comedy,15,134,5,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4715, Horror,16,64,4,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4716, Drama,5,93,3,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4717, Action|Comedy,12,170,2,1980,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4718, Comedy,10,97,3,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4719, Comedy,8,131,4,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4720, Horror|Mystery|Thriller,3,170,4,2001,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4721, Action|Comedy|Western,7,81,3,2001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4722, Comedy,13,78,3,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4723, Drama,17,173,1,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4724, Drama,14,169,1,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4725, Horror|Thriller,8,60,3,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4726, Documentary,8,91,5,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4727, Drama|Romance|War,11,39,5,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4728, Comedy,2,33,4,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4729, Drama,17,166,5,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4731, Drama,12,174,4,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4732, Comedy,12,50,2,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4733, Comedy,17,168,5,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4734, Comedy,2,40,3,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4735, Horror|Sci-Fi|Thriller,11,31,2,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
4736, Comedy|Romance,1,64,3,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4737, Drama,16,90,3,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4738, Romance|Sci-Fi,1,53,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4739, Comedy|Drama,3,88,1,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4740, Comedy|Romance,4,170,2,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4741, Comedy|Drama,17,154,2,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4742, Comedy,3,134,3,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4743, Comedy|Romance,14,164,3,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4744, Horror,5,176,4,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4745, Drama,6,74,1,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4746, Comedy|Romance,1,145,3,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4747, Drama,2,71,2,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4748, Action|Children,6,144,4,1992,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749, Action|Children,17,87,4,1994,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750, Action|Children,16,158,3,1995,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4751, Action|Thriller,5,147,5,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4752, Horror,8,41,1,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4753, Comedy|Horror,15,72,5,1986,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4754, Horror|Musical|Mystery|Thriller,13,55,3,1973,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
4755, Comedy,8,151,1,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4756, Action|Adventure|Drama|Romance,17,152,5,2001,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4757, Drama|Musical,6,161,5,2001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4758, Horror|Thriller,16,42,5,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4759, Comedy|Drama,3,38,5,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4760, Documentary,8,77,4,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4761, Drama,3,85,4,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4762, Drama,8,89,1,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4763, Comedy,4,76,4,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4764, Romance|Thriller,12,138,3,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4765, Drama,5,65,2,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4766, Crime|Drama|Romance,8,93,2,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4767, Comedy,9,54,5,1955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4768, Crime|Mystery|Thriller,11,42,1,1922,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4769, Documentary,18,72,2,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4770, Thriller,9,96,2,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4771, Drama,11,63,5,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4772, Drama,4,50,5,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4773, Comedy,8,121,2,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4774, Comedy|Crime,12,96,3,2002,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4775, Drama|Musical|Romance,3,47,5,2001,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4776, Crime|Drama|Thriller,18,165,1,2001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4777, Comedy|Musical|Sci-Fi,7,61,4,2001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4778, Documentary,11,109,5,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4779, Documentary,18,104,4,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4780, Drama,17,128,3,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4781, Thriller,7,95,2,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4782, Comedy|Romance,11,158,1,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4783, Documentary,5,30,1,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4784, Drama,4,57,5,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4785, Drama|Western,19,55,1,1969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4786, Horror|Thriller,1,30,2,1973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4787, Drama,18,100,4,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4788, Drama|Romance,15,165,4,1979,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4789, Comedy|Horror|Musical,13,145,2,1974,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4790, Western,12,140,5,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4791, Western,12,71,1,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4792, Horror,8,76,5,1960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4793, Drama,2,97,1,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4794, Crime|Horror|Mystery,1,141,5,1987,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
4795, Comedy|Romance|War,7,45,3,1964,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4796, Comedy|Romance,6,97,2,1960,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4797, Comedy|Musical,3,30,2,1959,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4798, Comedy|Romance,2,100,5,1958,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4799, Comedy,3,162,2,1963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4800, Adventure,15,128,5,1937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4801, Drama,16,35,2,1941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4802, Comedy|War,16,148,3,1959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4803, Thriller,12,100,1,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4804, Comedy|Drama,7,68,5,1961,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4805, Drama,12,163,2,1957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4806, Drama,9,67,2,1965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4807, Comedy,11,44,3,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4808, Mystery|Thriller,15,44,3,1993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4809, Drama,14,106,2,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4810, Drama,14,61,5,1977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4811, Drama|Musical,4,164,5,1979,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4812, Adventure|Sci-Fi,9,81,3,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4813, Sci-Fi,8,117,1,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4814, Thriller,11,99,1,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4815, Drama,15,94,3,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4816, Comedy,1,41,5,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4817, Comedy|Drama|Romance,3,56,2,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4818, Action|Adventure|Comedy|Drama,10,77,3,2001,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4819, Comedy|Drama|Romance,1,104,1,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4820, Documentary,14,97,1,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4821, Adventure|Thriller,9,70,5,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4822, Children|Comedy,9,175,2,2001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4823, Comedy|Romance,1,84,2,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4824, Documentary,1,46,2,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4825, Comedy|Drama,3,42,5,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4826, Action|Drama|War,12,116,1,1980,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4827, Horror,12,104,3,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4828, Comedy|Romance,5,58,3,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4829, Drama|Thriller,16,126,5,1964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4830, Crime|Drama,7,70,2,1980,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4831, Comedy|Musical,5,150,2,1980,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4832, Drama,4,104,5,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4833, Drama|Horror,10,91,1,1980,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4834, Comedy,15,102,1,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4835, Drama,5,43,2,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4836, Drama|Romance,9,97,2,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4837, Crime|Drama|Thriller,10,166,3,1980,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4838, Documentary,19,143,5,1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4839, Horror,2,158,4,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4840, Drama|Romance,13,93,1,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4841, Comedy,19,121,4,1980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4842, Drama|War,17,74,1,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4843, Crime|Drama|Thriller,10,167,5,1999,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4844, Comedy|Crime|Romance,12,44,4,2001,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
4845, Comedy|Crime,15,122,5,2001,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4846, Action|Comedy,1,95,3,1993,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4847, Drama,11,54,5,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4848, Crime|Drama|Film-Noir|Mystery|Thriller,10,106,1,2001,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
4849, Comedy|Drama,7,32,1,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4850, Action|Animation|Sci-Fi,18,60,2,1998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4851, Drama,8,41,3,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4852, Horror,8,71,3,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4853, Action,2,50,5,1975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4854, Musical,14,137,2,1967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4855, Action|Crime|Drama|Thriller,19,82,3,1971,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4856, Documentary|IMAX,10,173,1,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4857, Comedy|Drama|Musical,19,75,5,1971,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4858, Documentary|IMAX,6,122,4,1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4859, Crime|Drama,18,33,5,1988,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4860, Comedy,18,67,3,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4861, Documentary|IMAX,15,167,3,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4862, Drama,10,158,2,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4863, Comedy|Crime,16,155,5,1975,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4864, Documentary|IMAX,11,175,5,1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4865, Crime|Horror|Mystery|Thriller,9,137,4,2001,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
4866, Action,1,94,4,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4867, Comedy|Drama,8,70,3,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4868, Action|Crime|Romance,17,49,5,2000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4869, Action|Crime|Drama|Romance|Thriller,10,68,4,2000,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
4870, Drama,4,124,5,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4871, Drama,19,41,5,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4872, Drama,3,97,4,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4873, Animation|Drama|Fantasy,15,123,2,2001,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4874, Drama|Fantasy|Mystery|Sci-Fi,19,80,5,2001,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
4875, Comedy|Romance,13,81,2,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4876, Horror|Thriller,14,156,2,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4877, Comedy|Romance,1,40,4,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4878, Drama|Mystery|Sci-Fi|Thriller,13,167,2,2001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
4879, Comedy|Crime|Drama,3,35,3,2001,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4880, Comedy|Drama,10,175,1,2001,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4881, Comedy|Crime|Drama|Film-Noir,6,43,3,2001,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
4882, Comedy,16,119,4,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4883, Drama,7,161,1,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4884, Documentary,10,125,4,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4885, Thriller,8,74,5,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4886, Animation|Children|Comedy|Fantasy,19,110,5,2001,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4887, Action|Adventure|Fantasy|Sci-Fi|Thriller,17,97,4,2001,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
4888, Drama,7,75,4,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4889, Crime|Drama,9,72,1,2001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4890, Comedy|Fantasy|Romance,19,99,2,2001,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
